Main;Set;Type;SampleSize;OutlierExclusion;Correlation;IndependentVariables;DV;mean;FPR;FPP
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;150;FALSE;0.1;1;2;0.4915;0.0905625;0.4915
Main = FALSE;Ma;h1=Normal, Co=Binary;150;FALSE;0.1;2;2;0.1645;0.0504821428571429;0.1645
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;FALSE;0.1;2;2;0.887;0.191860714285714;0.887
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;150;FALSE;0.1;2;2;0.776;0.185142857142857;0.776
Main = FALSE;Ma;h1=Binary, Co=Normal;150;FALSE;0.1;1;2;0.145;0.047375;0.145
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;FALSE;0.1;1;2;0.4605;0.08109375;0.4605
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;150;FALSE;0.1;1;2;0.3525;0.06290625;0.3525
Main = FALSE;Ma;h1=Binary, Co=Normal;150;FALSE;0.1;2;2;0.158;0.0519285714285714;0.158
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;FALSE;0.1;2;2;0.6805;0.109033214285714;0.6805
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;150;FALSE;0.1;2;2;0.5905;0.0902857142857143;0.5905
Main = FALSE;Ma;h1=Normal, Co=Normal;200;FALSE;0.1;1;2;0.1475;0.0457916666666667;0.1475
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;FALSE;0.1;1;2;0.431;0.0963125;0.431
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;200;FALSE;0.1;1;2;0.3055;0.06446875;0.3055
Main = FALSE;Ma;h1=Normal, Co=Normal;200;FALSE;0.1;2;2;0.1695;0.0520178571428571;0.1695
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;FALSE;0.1;2;2;0.661;0.134068214285714;0.661
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;200;FALSE;0.1;2;2;0.5415;0.102642857142857;0.5415
Main = FALSE;Ma;h1=Binary, Co=Binary;200;FALSE;0.1;1;2;0.1515;0.05125;0.1515
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;FALSE;0.1;1;2;0.6245;0.102302083333333;0.6245
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;200;FALSE;0.1;1;2;0.378;0.064;0.378
Main = FALSE;Ma;h1=Binary, Co=Binary;200;FALSE;0.1;2;2;0.169;0.047625;0.169
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;FALSE;0.1;2;2;0.9395;0.146080714285714;0.9395
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;200;FALSE;0.1;2;2;0.8675;0.13387012987013;0.8675
Main = FALSE;Ma;h1=Normal, Co=Binary;200;FALSE;0.1;1;2;0.1475;0.0504583333333333;0.1475
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;FALSE;0.1;1;2;0.7235;0.133177083333333;0.7235
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;200;FALSE;0.1;1;2;0.5645;0.09803125;0.5645
Main = FALSE;Ma;h1=Normal, Co=Binary;200;FALSE;0.1;2;2;0.168;0.0529107142857143;0.168
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;FALSE;0.1;2;2;0.915;0.207405;0.915
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;200;FALSE;0.1;2;2;0.816;0.217831168831169;0.816
Main = FALSE;Ma;h1=Binary, Co=Normal;200;FALSE;0.1;1;2;0.153;0.052125;0.153
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;FALSE;0.1;1;2;0.479;0.0862916666666667;0.479
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;200;FALSE;0.1;1;2;0.3415;0.0609375;0.3415
Main = FALSE;Ma;h1=Binary, Co=Normal;200;FALSE;0.1;2;2;0.1665;0.0523928571428572;0.1665
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;FALSE;0.1;2;2;0.664;0.109127857142857;0.664
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;200;FALSE;0.1;2;2;0.599;0.0924025974025974;0.599
Main = FALSE;Ma;h1=Normal, Co=Normal;250;FALSE;0.1;1;2;0.151;0.0443333333333333;0.151
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;FALSE;0.1;1;2;0.435;0.104364583333333;0.435
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;250;FALSE;0.1;1;2;0.332;0.0714375;0.332
Main = FALSE;Ma;h1=Normal, Co=Normal;250;FALSE;0.1;2;2;0.1545;0.0490714285714286;0.1545
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;FALSE;0.1;2;2;0.6385;0.125122857142857;0.6385
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;250;FALSE;0.1;2;2;0.5235;0.0961623376623377;0.5235
Main = FALSE;Ma;h1=Binary, Co=Binary;250;FALSE;0.1;1;2;0.14;0.04775;0.14
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;FALSE;0.1;1;2;0.631;0.09884375;0.631
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;250;FALSE;0.1;1;2;0.4195;0.0705;0.4195
Main = FALSE;Ma;h1=Binary, Co=Binary;250;FALSE;0.1;2;2;0.1665;0.0482142857142857;0.1665
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;FALSE;0.1;2;2;0.955;0.148774642857143;0.955
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;250;FALSE;0.1;2;2;0.8935;0.141357142857143;0.8935
Main = FALSE;Ma;h1=Normal, Co=Binary;250;FALSE;0.1;1;2;0.155;0.053125;0.155
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;FALSE;0.1;1;2;0.768;0.148854166666667;0.768
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;250;FALSE;0.1;1;2;0.635;0.11075;0.635
Main = FALSE;Ma;h1=Normal, Co=Binary;250;FALSE;0.1;2;2;0.17;0.0489642857142857;0.17
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;FALSE;0.1;2;2;0.926;0.232226428571429;0.926
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;250;FALSE;0.1;2;2;0.8615;0.244571428571429;0.8615
Main = FALSE;Ma;h1=Binary, Co=Normal;250;FALSE;0.1;1;2;0.1315;0.0433333333333333;0.1315
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;FALSE;0.1;1;2;0.4395;0.0776458333333333;0.4395
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;250;FALSE;0.1;1;2;0.3585;0.0664375;0.3585
Main = FALSE;Ma;h1=Binary, Co=Normal;250;FALSE;0.1;2;2;0.177;0.0530714285714286;0.177
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;FALSE;0.1;2;2;0.667;0.111576785714286;0.667
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;250;FALSE;0.1;2;2;0.5875;0.0907077922077922;0.5875
Main = FALSE;Ma;h1=Normal, Co=Normal;300;FALSE;0.1;1;2;0.148;0.050375;0.148
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;FALSE;0.1;1;2;0.424;0.0961354166666667;0.424
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;300;FALSE;0.1;1;2;0.315;0.06559375;0.315
Main = FALSE;Ma;h1=Normal, Co=Normal;300;FALSE;0.1;2;2;0.1685;0.0481607142857143;0.1685
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;FALSE;0.1;2;2;0.6415;0.134635714285714;0.6415
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;300;FALSE;0.1;2;2;0.5515;0.106318181818182;0.5515
Main = FALSE;Ma;h1=Binary, Co=Binary;300;FALSE;0.1;1;2;0.1445;0.04725;0.1445
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;FALSE;0.1;1;2;0.6515;0.109260416666667;0.6515
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;300;FALSE;0.1;1;2;0.4155;0.07384375;0.4155
Main = FALSE;Ma;h1=Binary, Co=Binary;300;FALSE;0.1;2;2;0.155;0.0482142857142857;0.155
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;FALSE;0.1;2;2;0.9665;0.161779642857143;0.9665
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;300;FALSE;0.1;2;2;0.9155;0.151746753246753;0.9155
Main = FALSE;Ma;h1=Normal, Co=Binary;300;FALSE;0.1;1;2;0.168;0.0562916666666667;0.168
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;FALSE;0.1;1;2;0.812;0.162645833333333;0.812
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;300;FALSE;0.1;1;2;0.663;0.11946875;0.663
Main = FALSE;Ma;h1=Normal, Co=Binary;300;FALSE;0.1;2;2;0.1615;0.047;0.1615
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;FALSE;0.1;2;2;0.951;0.260286071428571;0.951
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;300;FALSE;0.1;2;2;0.897;0.279266233766234;0.897
Main = FALSE;Ma;h1=Binary, Co=Normal;300;FALSE;0.1;1;2;0.1465;0.0464166666666667;0.1465
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;FALSE;0.1;1;2;0.4575;0.0862083333333333;0.4575
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;300;FALSE;0.1;1;2;0.3475;0.06153125;0.3475
Main = FALSE;Ma;h1=Binary, Co=Normal;300;FALSE;0.1;2;2;0.153;0.045375;0.153
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;FALSE;0.1;2;2;0.651;0.108379642857143;0.651
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;300;FALSE;0.1;2;2;0.5815;0.0897077922077922;0.5815
Main = FALSE;CCI;h1=Normal, Co=Normal;150;FALSE;0.2;1;2;0.1925;0.049875;0.1925
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;150;FALSE;0.2;1;2;0.192;0.0514107142857143;0.192
Main = FALSE;CCI;h1=Normal, Co=Normal;150;FALSE;0.2;2;2;0.239;0.0503392857142857;0.239
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;150;FALSE;0.2;2;2;0.255;0.0484107142857143;0.255
Main = FALSE;CCI;h1=Binary, Co=Binary;150;FALSE;0.2;1;2;0.19;0.05471875;0.19
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;150;FALSE;0.2;1;2;0.173;0.0449464285714286;0.173
Main = FALSE;CCI;h1=Binary, Co=Binary;150;FALSE;0.2;2;2;0.243;0.0520446428571429;0.243
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;150;FALSE;0.2;2;2;0.243;0.0476369047619048;0.243
Main = FALSE;CCI;h1=Normal, Co=Binary;150;FALSE;0.2;1;2;0.1885;0.05428125;0.1885
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;150;FALSE;0.2;1;2;0.1905;0.0468392857142857;0.1905
Main = FALSE;CCI;h1=Normal, Co=Binary;150;FALSE;0.2;2;2;0.22;0.0504553571428572;0.22
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;150;FALSE;0.2;2;2;0.2555;0.0511289682539683;0.2555
Main = FALSE;CCI;h1=Binary, Co=Normal;150;FALSE;0.2;1;2;0.1805;0.0455;0.1805
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;150;FALSE;0.2;1;2;0.202;0.0545178571428571;0.202
Main = FALSE;CCI;h1=Binary, Co=Normal;150;FALSE;0.2;2;2;0.234;0.0509464285714286;0.234
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;150;FALSE;0.2;2;2;0.2545;0.0538452380952381;0.2545
Main = FALSE;CCI;h1=Normal, Co=Normal;200;FALSE;0.2;1;2;0.172;0.0476875;0.172
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;200;FALSE;0.2;1;2;0.1765;0.0481964285714286;0.1765
Main = FALSE;CCI;h1=Normal, Co=Normal;200;FALSE;0.2;2;2;0.227;0.0535982142857143;0.227
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;200;FALSE;0.2;2;2;0.236;0.0513472222222222;0.236
Main = FALSE;CCI;h1=Binary, Co=Binary;200;FALSE;0.2;1;2;0.1855;0.0505;0.1855
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;200;FALSE;0.2;1;2;0.183;0.0506964285714286;0.183
Main = FALSE;CCI;h1=Binary, Co=Binary;200;FALSE;0.2;2;2;0.2275;0.0473660714285714;0.2275
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;200;FALSE;0.2;2;2;0.2435;0.0519206349206349;0.2435
Main = FALSE;CCI;h1=Normal, Co=Binary;200;FALSE;0.2;1;2;0.177;0.04646875;0.177
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;200;FALSE;0.2;1;2;0.201;0.051125;0.201
Main = FALSE;CCI;h1=Normal, Co=Binary;200;FALSE;0.2;2;2;0.2255;0.0512053571428571;0.2255
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;200;FALSE;0.2;2;2;0.2275;0.045531746031746;0.2275
Main = FALSE;CCI;h1=Binary, Co=Normal;200;FALSE;0.2;1;2;0.188;0.05296875;0.188
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;200;FALSE;0.2;1;2;0.1935;0.049875;0.1935
Main = FALSE;CCI;h1=Binary, Co=Normal;200;FALSE;0.2;2;2;0.2265;0.0505178571428572;0.2265
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;200;FALSE;0.2;2;2;0.232;0.0453650793650794;0.232
Main = FALSE;CCI;h1=Normal, Co=Normal;250;FALSE;0.2;1;2;0.1695;0.04690625;0.1695
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;250;FALSE;0.2;1;2;0.1915;0.0522321428571429;0.1915
Main = FALSE;CCI;h1=Normal, Co=Normal;250;FALSE;0.2;2;2;0.2155;0.0504910714285714;0.2155
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;250;FALSE;0.2;2;2;0.2445;0.0505912698412698;0.2445
Main = FALSE;CCI;h1=Binary, Co=Binary;250;FALSE;0.2;1;2;0.168;0.04865625;0.168
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;250;FALSE;0.2;1;2;0.167;0.04425;0.167
Main = FALSE;CCI;h1=Binary, Co=Binary;250;FALSE;0.2;2;2;0.2105;0.0483392857142857;0.2105
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;250;FALSE;0.2;2;2;0.2475;0.0498531746031746;0.2475
Main = FALSE;CCI;h1=Normal, Co=Binary;250;FALSE;0.2;1;2;0.193;0.05065625;0.193
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;250;FALSE;0.2;1;2;0.1915;0.0501428571428571;0.1915
Main = FALSE;CCI;h1=Normal, Co=Binary;250;FALSE;0.2;2;2;0.23;0.0539107142857143;0.23
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;250;FALSE;0.2;2;2;0.2395;0.050172619047619;0.2395
Main = FALSE;CCI;h1=Binary, Co=Normal;250;FALSE;0.2;1;2;0.17;0.04925;0.17
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;250;FALSE;0.2;1;2;0.1815;0.05375;0.1815
Main = FALSE;CCI;h1=Binary, Co=Normal;250;FALSE;0.2;2;2;0.243;0.0495089285714286;0.243
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;250;FALSE;0.2;2;2;0.226;0.0470972222222222;0.226
Main = FALSE;CCI;h1=Normal, Co=Normal;300;FALSE;0.2;1;2;0.1835;0.0535;0.1835
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;300;FALSE;0.2;1;2;0.1975;0.0539642857142857;0.1975
Main = FALSE;CCI;h1=Normal, Co=Normal;300;FALSE;0.2;2;2;0.215;0.0530089285714286;0.215
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;300;FALSE;0.2;2;2;0.253;0.0532619047619048;0.253
Main = FALSE;CCI;h1=Binary, Co=Binary;300;FALSE;0.2;1;2;0.19;0.04946875;0.19
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;300;FALSE;0.2;1;2;0.17;0.0478214285714286;0.17
Main = FALSE;CCI;h1=Binary, Co=Binary;300;FALSE;0.2;2;2;0.2235;0.0464464285714286;0.2235
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;300;FALSE;0.2;2;2;0.23;0.0538035714285714;0.23
Main = FALSE;CCI;h1=Normal, Co=Binary;300;FALSE;0.2;1;2;0.1825;0.04865625;0.1825
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;300;FALSE;0.2;1;2;0.1775;0.0488928571428572;0.1775
Main = FALSE;CCI;h1=Normal, Co=Binary;300;FALSE;0.2;2;2;0.217;0.0493392857142857;0.217
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;300;FALSE;0.2;2;2;0.246;0.0539742063492064;0.246
Main = FALSE;CCI;h1=Binary, Co=Normal;300;FALSE;0.2;1;2;0.1805;0.0511875;0.1805
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;300;FALSE;0.2;1;2;0.1675;0.0474285714285714;0.1675
Main = FALSE;CCI;h1=Binary, Co=Normal;300;FALSE;0.2;2;2;0.227;0.0537321428571429;0.227
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;300;FALSE;0.2;2;2;0.2445;0.0508234126984127;0.2445
Main = FALSE;Ma;h1=Normal, Co=Normal;150;FALSE;0.2;1;2;0.1725;0.0514166666666667;0.1725
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;FALSE;0.2;1;2;0.5095;0.0989166666666667;0.5095
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;150;FALSE;0.2;1;2;0.365;0.0680625;0.365
Main = FALSE;Ma;h1=Normal, Co=Normal;150;FALSE;0.2;2;2;0.212;0.0517321428571429;0.212
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;FALSE;0.2;2;2;0.7725;0.1331375;0.7725
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;150;FALSE;0.2;2;2;0.61;0.108532467532468;0.61
Main = FALSE;Ma;h1=Binary, Co=Binary;150;FALSE;0.2;1;2;0.184;0.0504166666666667;0.184
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;FALSE;0.2;1;2;0.7835;0.134052083333333;0.7835
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;150;FALSE;0.2;1;2;0.503;0.08171875;0.503
Main = FALSE;Ma;h1=Binary, Co=Binary;150;FALSE;0.2;2;2;0.2075;0.0485;0.2075
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;FALSE;0.2;2;2;0.9975;0.210341071428571;0.9975
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;150;FALSE;0.2;2;2;0.984;0.213415584415584;0.984
Main = FALSE;Ma;h1=Normal, Co=Binary;150;FALSE;0.2;1;2;0.169;0.0485416666666667;0.169
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;FALSE;0.2;1;2;0.942;0.215260416666667;0.942
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;150;FALSE;0.2;1;2;0.868;0.1694375;0.868
Main = FALSE;Ma;h1=Normal, Co=Binary;150;FALSE;0.2;2;2;0.223;0.0540714285714286;0.223
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;FALSE;0.2;2;2;0.998;0.374836071428571;0.998
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;150;FALSE;0.2;2;2;0.987;0.408292207792208;0.987
Main = FALSE;Ma;h1=Binary, Co=Normal;150;FALSE;0.2;1;2;0.1645;0.045875;0.1645
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;FALSE;0.2;1;2;0.5015;0.0832916666666667;0.5015
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;150;FALSE;0.2;1;2;0.356;0.05446875;0.356
Main = FALSE;Ma;h1=Binary, Co=Normal;150;FALSE;0.2;2;2;0.2035;0.0470892857142857;0.2035
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;FALSE;0.2;2;2;0.7575;0.115353214285714;0.7575
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;150;FALSE;0.2;2;2;0.6555;0.0947987012987013;0.6555
Main = FALSE;Ma;h1=Normal, Co=Normal;200;FALSE;0.2;1;2;0.165;0.0460833333333333;0.165
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;FALSE;0.2;1;2;0.497;0.101666666666667;0.497
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;200;FALSE;0.2;1;2;0.3575;0.0688125;0.3575
Main = FALSE;Ma;h1=Normal, Co=Normal;200;FALSE;0.2;2;2;0.208;0.0503214285714286;0.208
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;FALSE;0.2;2;2;0.762;0.141049642857143;0.762
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;200;FALSE;0.2;2;2;0.5885;0.109935064935065;0.5885
Main = FALSE;Ma;h1=Binary, Co=Binary;200;FALSE;0.2;1;2;0.1615;0.04625;0.1615
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;FALSE;0.2;1;2;0.8285;0.145239583333333;0.8285
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;200;FALSE;0.2;1;2;0.5185;0.08165625;0.5185
Main = FALSE;Ma;h1=Binary, Co=Binary;200;FALSE;0.2;2;2;0.2255;0.0547142857142857;0.2255
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;FALSE;0.2;2;2;0.9995;0.241881785714286;0.9995
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;200;FALSE;0.2;2;2;0.998;0.245311688311688;0.998
Main = FALSE;Ma;h1=Normal, Co=Binary;200;FALSE;0.2;1;2;0.1645;0.0470833333333333;0.1645
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;FALSE;0.2;1;2;0.98;0.255552083333333;0.98
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;200;FALSE;0.2;1;2;0.925;0.19334375;0.925
Main = FALSE;Ma;h1=Normal, Co=Binary;200;FALSE;0.2;2;2;0.2085;0.0503035714285714;0.2085
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;FALSE;0.2;2;2;0.9995;0.434795714285714;0.9995
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;200;FALSE;0.2;2;2;0.996;0.475337662337662;0.996
Main = FALSE;Ma;h1=Binary, Co=Normal;200;FALSE;0.2;1;2;0.1825;0.0532916666666667;0.1825
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;FALSE;0.2;1;2;0.485;0.0846666666666667;0.485
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;200;FALSE;0.2;1;2;0.3625;0.064125;0.3625
Main = FALSE;Ma;h1=Binary, Co=Normal;200;FALSE;0.2;2;2;0.2055;0.0456964285714286;0.2055
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;FALSE;0.2;2;2;0.7655;0.114778214285714;0.7655
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;200;FALSE;0.2;2;2;0.6515;0.0920454545454545;0.6515
Main = FALSE;Ma;h1=Normal, Co=Normal;250;FALSE;0.2;1;2;0.1695;0.0497083333333333;0.1695
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;FALSE;0.2;1;2;0.4815;0.101125;0.4815
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;250;FALSE;0.2;1;2;0.3575;0.06875;0.3575
Main = FALSE;Ma;h1=Normal, Co=Normal;250;FALSE;0.2;2;2;0.222;0.0501964285714286;0.222
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;FALSE;0.2;2;2;0.7335;0.138398571428571;0.7335
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;250;FALSE;0.2;2;2;0.57;0.1075;0.57
Main = FALSE;Ma;h1=Binary, Co=Binary;250;FALSE;0.2;1;2;0.1835;0.0516666666666667;0.1835
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;FALSE;0.2;1;2;0.861;0.160895833333333;0.861
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;250;FALSE;0.2;1;2;0.598;0.09525;0.598
Main = FALSE;Ma;h1=Binary, Co=Binary;250;FALSE;0.2;2;2;0.196;0.0466785714285714;0.196
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;FALSE;0.2;2;2;1;0.2679125;1
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;250;FALSE;0.2;2;2;0.9985;0.274337662337662;0.9985
Main = FALSE;Ma;h1=Normal, Co=Binary;250;FALSE;0.2;1;2;0.176;0.04775;0.176
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;FALSE;0.2;1;2;0.992;0.288197916666667;0.992
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;250;FALSE;0.2;1;2;0.966;0.22265625;0.966
Main = FALSE;Ma;h1=Normal, Co=Binary;250;FALSE;0.2;2;2;0.204;0.0442678571428571;0.204
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;FALSE;0.2;2;2;1;0.485526785714286;1
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;250;FALSE;0.2;2;2;0.998;0.520954545454545;0.998
Main = FALSE;Ma;h1=Binary, Co=Normal;250;FALSE;0.2;1;2;0.184;0.05275;0.184
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;FALSE;0.2;1;2;0.4915;0.08571875;0.4915
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;250;FALSE;0.2;1;2;0.3525;0.06028125;0.3525
Main = FALSE;Ma;h1=Binary, Co=Normal;250;FALSE;0.2;2;2;0.2115;0.0516428571428571;0.2115
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;FALSE;0.2;2;2;0.748;0.110114285714286;0.748
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;250;FALSE;0.2;2;2;0.6545;0.0919480519480519;0.6545
Main = FALSE;Ma;h1=Normal, Co=Normal;300;FALSE;0.2;1;2;0.1645;0.048375;0.1645
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;FALSE;0.2;1;2;0.497;0.0956145833333333;0.497
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;300;FALSE;0.2;1;2;0.367;0.06715625;0.367
Main = FALSE;Ma;h1=Normal, Co=Normal;300;FALSE;0.2;2;2;0.2115;0.0474285714285714;0.2115
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;FALSE;0.2;2;2;0.747;0.135764285714286;0.747
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;300;FALSE;0.2;2;2;0.5855;0.111487012987013;0.5855
Main = FALSE;Ma;h1=Binary, Co=Binary;300;FALSE;0.2;1;2;0.175;0.0535833333333333;0.175
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;FALSE;0.2;1;2;0.897;0.181260416666667;0.897
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;300;FALSE;0.2;1;2;0.6305;0.10190625;0.6305
Main = FALSE;Ma;h1=Binary, Co=Binary;300;FALSE;0.2;2;2;0.2055;0.0474107142857143;0.2055
