Main;Set;Type;SampleSize;OutlierExclusion;Correlation;IndependentVariables;DV;mean;FPR;Pr
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.3;2;2;1;0.171392857142857;1
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.3;2;2;1;0.0207792207792208;1
Main = FALSE;HCI;h1=Normal, Co=Normal;150;FALSE;0.1;1;2;0;0;0
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;150;FALSE;0.1;1;2;0.5;0.129166666666667;0.5
Main = FALSE;HCI;h1=Normal, Co=Normal;150;FALSE;0.1;2;2;0.75;0.0982142857142857;0.75
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;150;FALSE;0.1;2;2;0.75;0.295634920634921;0.75
Main = FALSE;HCI;h1=Normal, Co=Binary;150;FALSE;0.1;1;2;0.5;0.114583333333333;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;150;FALSE;0.1;1;2;0.75;0.141666666666667;0.75
Main = FALSE;HCI;h1=Normal, Co=Binary;150;FALSE;0.1;2;2;0.75;0.191964285714286;0.75
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;150;FALSE;0.1;2;2;1;0.199404761904762;1
Main = FALSE;HCI;h1=Binary, Co=Binary;150;FALSE;0.1;1;2;1;0.1875;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;150;FALSE;0.1;1;2;0.25;0.0125;0.25
Main = FALSE;HCI;h1=Binary, Co=Binary;150;FALSE;0.1;2;2;0.75;0.0892857142857143;0.75
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;150;FALSE;0.1;2;2;1;0.129960317460317;1
Main = FALSE;HCI;h1=Binary, Co=Normal;150;FALSE;0.1;1;2;0.25;0.0208333333333333;0.25
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;150;FALSE;0.1;1;2;0.5;0.0833333333333333;0.5
Main = FALSE;HCI;h1=Binary, Co=Normal;150;FALSE;0.1;2;2;0.5;0.0223214285714286;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;150;FALSE;0.1;2;2;0.25;0.131944444444444;0.25
Main = FALSE;HCI;h1=Normal, Co=Normal;200;FALSE;0.1;1;2;0.5;0.21875;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;200;FALSE;0.1;1;2;0.75;0.3125;0.75
Main = FALSE;HCI;h1=Normal, Co=Normal;200;FALSE;0.1;2;2;1;0.107142857142857;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;200;FALSE;0.1;2;2;0.5;0.200396825396825;0.5
Main = FALSE;HCI;h1=Normal, Co=Binary;200;FALSE;0.1;1;2;0.75;0.208333333333333;0.75
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;200;FALSE;0.1;1;2;0.75;0.0833333333333333;0.75
Main = FALSE;HCI;h1=Normal, Co=Binary;200;FALSE;0.1;2;2;1;0.276785714285714;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;200;FALSE;0.1;2;2;0.75;0.21031746031746;0.75
Main = FALSE;HCI;h1=Binary, Co=Binary;200;FALSE;0.1;1;2;0.75;0.270833333333333;0.75
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;200;FALSE;0.1;1;2;0.75;0.1375;0.75
Main = FALSE;HCI;h1=Binary, Co=Binary;200;FALSE;0.1;2;2;1;0.245535714285714;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;200;FALSE;0.1;2;2;1;0.330357142857143;1
Main = FALSE;HCI;h1=Binary, Co=Normal;200;FALSE;0.1;1;2;0.5;0.0416666666666667;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;200;FALSE;0.1;1;2;0.5;0.0791666666666667;0.5
Main = FALSE;HCI;h1=Binary, Co=Normal;200;FALSE;0.1;2;2;0.5;0.0401785714285714;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;200;FALSE;0.1;2;2;0.75;0.135912698412698;0.75
Main = FALSE;HCI;h1=Normal, Co=Normal;250;FALSE;0.1;1;2;0.25;0.0208333333333333;0.25
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;250;FALSE;0.1;1;2;0.75;0.170833333333333;0.75
Main = FALSE;HCI;h1=Normal, Co=Normal;250;FALSE;0.1;2;2;0.5;0.133928571428571;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;250;FALSE;0.1;2;2;0.75;0.277777777777778;0.75
Main = FALSE;HCI;h1=Binary, Co=Binary;250;FALSE;0.1;1;2;0.75;0.1875;0.75
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.1;1;2;0.5;0.145833333333333;0.5
Main = FALSE;HCI;h1=Binary, Co=Binary;250;FALSE;0.1;2;2;1;0.263392857142857;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.1;2;2;0.75;0.165674603174603;0.75
Main = FALSE;HCI;h1=Normal, Co=Binary;250;FALSE;0.1;1;2;0.75;0.208333333333333;0.75
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.1;1;2;0.75;0.125;0.75
Main = FALSE;HCI;h1=Normal, Co=Binary;250;FALSE;0.1;2;2;1;0.205357142857143;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.1;2;2;0.75;0.126984126984127;0.75
Main = FALSE;HCI;h1=Binary, Co=Normal;250;FALSE;0.1;1;2;0.25;0.0208333333333333;0.25
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.1;1;2;0.75;0.1625;0.75
Main = FALSE;HCI;h1=Binary, Co=Normal;250;FALSE;0.1;2;2;0.5;0.125;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.1;2;2;0.5;0.243055555555556;0.5
Main = FALSE;HCI;h1=Normal, Co=Normal;300;FALSE;0.1;1;2;0.5;0.125;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.1;1;2;0.5;0.404166666666667;0.5
Main = FALSE;HCI;h1=Normal, Co=Normal;300;FALSE;0.1;2;2;0.5;0.0803571428571429;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.1;2;2;0.5;0.0486111111111111;0.5
Main = FALSE;HCI;h1=Binary, Co=Binary;300;FALSE;0.1;1;2;1;0.322916666666667;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.1;1;2;0.75;0.179166666666667;0.75
Main = FALSE;HCI;h1=Binary, Co=Binary;300;FALSE;0.1;2;2;1;0.325892857142857;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.1;2;2;1;0.216269841269841;1
Main = FALSE;HCI;h1=Normal, Co=Binary;300;FALSE;0.1;1;2;1;0.1875;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.1;1;2;0.5;0.108333333333333;0.5
Main = FALSE;HCI;h1=Normal, Co=Binary;300;FALSE;0.1;2;2;1;0.339285714285714;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.1;2;2;1;0.222222222222222;1
Main = FALSE;HCI;h1=Binary, Co=Normal;300;FALSE;0.1;1;2;0.5;0.166666666666667;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.1;1;2;0.5;0.2;0.5
Main = FALSE;HCI;h1=Binary, Co=Normal;300;FALSE;0.1;2;2;0.5;0.0401785714285714;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.1;2;2;0.5;0.00992063492063492;0.5
Main = FALSE;HCI;h1=Normal, Co=Normal;150;FALSE;0.2;1;2;0.25;0.0625;0.25
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;150;FALSE;0.2;1;2;0.5;0.05;0.5
Main = FALSE;HCI;h1=Normal, Co=Normal;150;FALSE;0.2;2;2;1;0.147321428571429;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;150;FALSE;0.2;2;2;0.5;0.0714285714285714;0.5
Main = FALSE;HCI;h1=Binary, Co=Binary;150;FALSE;0.2;1;2;1;0.28125;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;150;FALSE;0.2;1;2;1;0.325;1
Main = FALSE;HCI;h1=Binary, Co=Binary;150;FALSE;0.2;2;2;1;0.428571428571429;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;150;FALSE;0.2;2;2;1;0.33531746031746;1
Main = FALSE;HCI;h1=Normal, Co=Binary;150;FALSE;0.2;1;2;1;0.208333333333333;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;150;FALSE;0.2;1;2;1;0.283333333333333;1
Main = FALSE;HCI;h1=Normal, Co=Binary;150;FALSE;0.2;2;2;1;0.392857142857143;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;150;FALSE;0.2;2;2;1;0.365079365079365;1
Main = FALSE;HCI;h1=Binary, Co=Normal;150;FALSE;0.2;1;2;0.5;0.0416666666666667;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;150;FALSE;0.2;1;2;0.5;0.075;0.5
Main = FALSE;HCI;h1=Binary, Co=Normal;150;FALSE;0.2;2;2;0.5;0.0446428571428571;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;150;FALSE;0.2;2;2;1;0.238095238095238;1
Main = FALSE;HCI;h1=Normal, Co=Normal;200;FALSE;0.2;1;2;0.5;0.145833333333333;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;200;FALSE;0.2;1;2;0.75;0.0375;0.75
Main = FALSE;HCI;h1=Normal, Co=Normal;200;FALSE;0.2;2;2;0.75;0.107142857142857;0.75
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;200;FALSE;0.2;2;2;0.5;0.0922619047619048;0.5
Main = FALSE;HCI;h1=Binary, Co=Binary;200;FALSE;0.2;1;2;1;0.375;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;200;FALSE;0.2;1;2;1;0.333333333333333;1
Main = FALSE;HCI;h1=Binary, Co=Binary;200;FALSE;0.2;2;2;1;0.388392857142857;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;200;FALSE;0.2;2;2;1;0.473214285714286;1
Main = FALSE;HCI;h1=Normal, Co=Binary;200;FALSE;0.2;1;2;1;0.333333333333333;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;200;FALSE;0.2;1;2;1;0.370833333333333;1
Main = FALSE;HCI;h1=Normal, Co=Binary;200;FALSE;0.2;2;2;1;0.339285714285714;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;200;FALSE;0.2;2;2;1;0.422619047619048;1
Main = FALSE;HCI;h1=Binary, Co=Normal;200;FALSE;0.2;1;2;0.75;0.145833333333333;0.75
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;200;FALSE;0.2;1;2;0.5;0.175;0.5
Main = FALSE;HCI;h1=Binary, Co=Normal;200;FALSE;0.2;2;2;0.75;0.147321428571429;0.75
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;200;FALSE;0.2;2;2;0.5;0.0634920634920635;0.5
Main = FALSE;HCI;h1=Normal, Co=Normal;250;FALSE;0.2;1;2;0.5;0.0416666666666667;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;250;FALSE;0.2;1;2;0.75;0.0708333333333333;0.75
Main = FALSE;HCI;h1=Normal, Co=Normal;250;FALSE;0.2;2;2;1;0.183035714285714;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;250;FALSE;0.2;2;2;0.5;0.0882936507936508;0.5
Main = FALSE;HCI;h1=Normal, Co=Binary;250;FALSE;0.2;1;2;1;0.416666666666667;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.2;1;2;1;0.470833333333333;1
Main = FALSE;HCI;h1=Normal, Co=Binary;250;FALSE;0.2;2;2;1;0.357142857142857;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.2;2;2;1;0.528769841269841;1
Main = FALSE;HCI;h1=Binary, Co=Normal;250;FALSE;0.2;1;2;0.25;0.0208333333333333;0.25
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.2;1;2;0.5;0.05;0.5
Main = FALSE;HCI;h1=Binary, Co=Normal;250;FALSE;0.2;2;2;0.75;0.169642857142857;0.75
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.2;2;2;0.25;0.00496031746031746;0.25
Main = FALSE;HCI;h1=Binary, Co=Binary;250;FALSE;0.2;1;2;1;0.46875;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.2;1;2;1;0.275;1
Main = FALSE;HCI;h1=Binary, Co=Binary;250;FALSE;0.2;2;2;1;0.433035714285714;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.2;2;2;1;0.466269841269841;1
Main = FALSE;HCI;h1=Normal, Co=Normal;300;FALSE;0.2;1;2;0.75;0.125;0.75
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.2;1;2;0.75;0.0666666666666667;0.75
Main = FALSE;HCI;h1=Normal, Co=Normal;300;FALSE;0.2;2;2;0.25;0.0178571428571429;0.25
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.2;2;2;0.75;0.0674603174603175;0.75
Main = FALSE;HCI;h1=Binary, Co=Binary;300;FALSE;0.2;1;2;1;0.458333333333333;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.2;1;2;1;0.495833333333333;1
Main = FALSE;HCI;h1=Binary, Co=Binary;300;FALSE;0.2;2;2;1;0.379464285714286;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.2;2;2;1;0.527777777777778;1
Main = FALSE;HCI;h1=Normal, Co=Binary;300;FALSE;0.2;1;2;1;0.427083333333333;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.2;1;2;1;0.295833333333333;1
Main = FALSE;HCI;h1=Normal, Co=Binary;300;FALSE;0.2;2;2;1;0.455357142857143;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.2;2;2;1;0.446428571428571;1
Main = FALSE;HCI;h1=Binary, Co=Normal;300;FALSE;0.2;1;2;0.25;0.0625;0.25
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.2;1;2;0.75;0.0666666666666667;0.75
Main = FALSE;HCI;h1=Binary, Co=Normal;300;FALSE;0.2;2;2;0.5;0.0446428571428571;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.2;2;2;0.75;0.0753968253968254;0.75
Main = FALSE;HCI;h1=Normal, Co=Normal;150;FALSE;0.3;1;2;0.5;0.135416666666667;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;150;FALSE;0.3;1;2;1;0.270833333333333;1
Main = FALSE;HCI;h1=Normal, Co=Normal;150;FALSE;0.3;2;2;0.75;0.0535714285714286;0.75
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;150;FALSE;0.3;2;2;0.5;0.0327380952380952;0.5
Main = FALSE;HCI;h1=Binary, Co=Binary;150;FALSE;0.3;1;2;1;0.447916666666667;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;150;FALSE;0.3;1;2;1;0.4375;1
Main = FALSE;HCI;h1=Binary, Co=Binary;150;FALSE;0.3;2;2;1;0.495535714285714;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;150;FALSE;0.3;2;2;1;0.558531746031746;1
Main = FALSE;HCI;h1=Normal, Co=Binary;150;FALSE;0.3;1;2;1;0.385416666666667;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;150;FALSE;0.3;1;2;1;0.379166666666667;1
Main = FALSE;HCI;h1=Normal, Co=Binary;150;FALSE;0.3;2;2;1;0.428571428571429;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;150;FALSE;0.3;2;2;1;0.62202380952381;1
Main = FALSE;HCI;h1=Binary, Co=Normal;150;FALSE;0.3;1;2;0.25;0.0208333333333333;0.25
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;150;FALSE;0.3;1;2;0;0;0
Main = FALSE;HCI;h1=Binary, Co=Normal;150;FALSE;0.3;2;2;0.75;0.0758928571428572;0.75
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;150;FALSE;0.3;2;2;1;0.0267857142857143;1
Main = FALSE;HCI;h1=Normal, Co=Normal;200;FALSE;0.3;1;2;0.25;0.0833333333333333;0.25
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;200;FALSE;0.3;1;2;0.5;0.075;0.5
Main = FALSE;HCI;h1=Normal, Co=Normal;200;FALSE;0.3;2;2;0.75;0.209821428571429;0.75
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;200;FALSE;0.3;2;2;1;0.329365079365079;1
Main = FALSE;HCI;h1=Binary, Co=Binary;200;FALSE;0.3;1;2;1;0.53125;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;200;FALSE;0.3;1;2;1;0.470833333333333;1
Main = FALSE;HCI;h1=Binary, Co=Binary;200;FALSE;0.3;2;2;1;0.46875;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;200;FALSE;0.3;2;2;1;0.601190476190476;1
Main = FALSE;HCI;h1=Normal, Co=Binary;200;FALSE;0.3;1;2;1;0.447916666666667;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;200;FALSE;0.3;1;2;1;0.466666666666667;1
Main = FALSE;HCI;h1=Normal, Co=Binary;200;FALSE;0.3;2;2;1;0.508928571428571;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;200;FALSE;0.3;2;2;1;0.616071428571429;1
Main = FALSE;HCI;h1=Binary, Co=Normal;200;FALSE;0.3;1;2;1;0.197916666666667;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;200;FALSE;0.3;1;2;0.5;0.075;0.5
Main = FALSE;HCI;h1=Binary, Co=Normal;200;FALSE;0.3;2;2;0.5;0.0892857142857143;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;200;FALSE;0.3;2;2;1;0.111111111111111;1
Main = FALSE;HCI;h1=Normal, Co=Normal;250;FALSE;0.3;1;2;0.5;0.145833333333333;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;250;FALSE;0.3;1;2;0.75;0.1875;0.75
Main = FALSE;HCI;h1=Normal, Co=Normal;250;FALSE;0.3;2;2;0.5;0.0491071428571429;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;250;FALSE;0.3;2;2;0.75;0.0982142857142857;0.75
Main = FALSE;HCI;h1=Binary, Co=Binary;250;FALSE;0.3;1;2;1;0.489583333333333;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.3;1;2;1;0.45;1
Main = FALSE;HCI;h1=Binary, Co=Binary;250;FALSE;0.3;2;2;1;0.46875;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.3;2;2;1;0.600198412698413;1
Main = FALSE;HCI;h1=Normal, Co=Binary;250;FALSE;0.3;1;2;1;0.447916666666667;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.3;1;2;1;0.491666666666667;1
Main = FALSE;HCI;h1=Normal, Co=Binary;250;FALSE;0.3;2;2;1;0.491071428571429;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.3;2;2;1;0.578373015873016;1
Main = FALSE;HCI;h1=Binary, Co=Normal;250;FALSE;0.3;1;2;0.25;0.0104166666666667;0.25
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.3;1;2;0.25;0.0166666666666667;0.25
Main = FALSE;HCI;h1=Binary, Co=Normal;250;FALSE;0.3;2;2;0.5;0.0803571428571429;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.3;2;2;1;0.204365079365079;1
Main = FALSE;HCI;h1=Binary, Co=Binary;300;FALSE;0.3;1;2;1;0.645833333333333;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.3;1;2;1;0.483333333333333;1
Main = FALSE;HCI;h1=Binary, Co=Binary;300;FALSE;0.3;2;2;1;0.522321428571429;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.3;2;2;1;0.634920634920635;1
Main = FALSE;HCI;h1=Normal, Co=Normal;300;FALSE;0.3;1;2;0.5;0.114583333333333;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.3;1;2;0.5;0.05;0.5
Main = FALSE;HCI;h1=Normal, Co=Normal;300;FALSE;0.3;2;2;0.25;0.107142857142857;0.25
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.3;2;2;1;0.153769841269841;1
Main = FALSE;HCI;h1=Normal, Co=Binary;300;FALSE;0.3;1;2;1;0.489583333333333;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.3;1;2;1;0.6625;1
Main = FALSE;HCI;h1=Normal, Co=Binary;300;FALSE;0.3;2;2;1;0.495535714285714;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.3;2;2;1;0.58531746031746;1
Main = FALSE;HCI;h1=Binary, Co=Normal;300;FALSE;0.3;1;2;0.5;0.177083333333333;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.3;1;2;0.5;0.154166666666667;0.5
Main = FALSE;HCI;h1=Binary, Co=Normal;300;FALSE;0.3;2;2;0.5;0.0535714285714286;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.3;2;2;0.75;0.203373015873016;0.75
Main = FALSE;CCI;h1=Normal, Co=Normal;150;FALSE;0.1;1;2;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;150;FALSE;0.1;1;2;0.25;0.0625;0.25
Main = FALSE;CCI;h1=Normal, Co=Normal;150;FALSE;0.1;2;2;0.75;0.133928571428571;0.75
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;150;FALSE;0.1;2;2;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Binary;150;FALSE;0.1;1;2;0.5;0.125;0.5
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;150;FALSE;0.1;1;2;0.25;0.0625;0.25
Main = FALSE;CCI;h1=Binary, Co=Binary;150;FALSE;0.1;2;2;0.5;0.125;0.5
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;150;FALSE;0.1;2;2;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Binary;150;FALSE;0.1;1;2;0.25;0.0625;0.25
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;150;FALSE;0.1;1;2;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Binary;150;FALSE;0.1;2;2;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;150;FALSE;0.1;2;2;0.5;0.0119047619047619;0.5
Main = FALSE;CCI;h1=Binary, Co=Normal;150;FALSE;0.1;1;2;0.25;0.125;0.25
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;150;FALSE;0.1;1;2;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Normal;150;FALSE;0.1;2;2;0.25;0.0267857142857143;0.25
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;150;FALSE;0.1;2;2;0.25;0.0793650793650794;0.25
Main = FALSE;CCI;h1=Normal, Co=Normal;200;FALSE;0.1;1;2;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;200;FALSE;0.1;1;2;0.25;0.0625;0.25
Main = FALSE;CCI;h1=Normal, Co=Normal;200;FALSE;0.1;2;2;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;200;FALSE;0.1;2;2;0.25;0.0158730158730159;0.25
Main = FALSE;CCI;h1=Binary, Co=Binary;200;FALSE;0.1;1;2;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;200;FALSE;0.1;1;2;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Binary;200;FALSE;0.1;2;2;0.25;0.0758928571428571;0.25
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;200;FALSE;0.1;2;2;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Normal;200;FALSE;0.1;1;2;0.25;0.015625;0.25
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;200;FALSE;0.1;1;2;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Normal;200;FALSE;0.1;2;2;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;200;FALSE;0.1;2;2;0.25;0.10218253968254;0.25
Main = FALSE;CCI;h1=Normal, Co=Binary;200;FALSE;0.1;1;2;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;200;FALSE;0.1;1;2;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Binary;200;FALSE;0.1;2;2;0.75;0.0892857142857143;0.75
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;200;FALSE;0.1;2;2;0.25;0.0188492063492064;0.25
Main = FALSE;CCI;h1=Normal, Co=Normal;250;FALSE;0.1;1;2;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;250;FALSE;0.1;1;2;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Normal;250;FALSE;0.1;2;2;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;250;FALSE;0.1;2;2;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Binary;250;FALSE;0.1;1;2;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;250;FALSE;0.1;1;2;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Binary;250;FALSE;0.1;2;2;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;250;FALSE;0.1;2;2;0.5;0.0763888888888889;0.5
Main = FALSE;CCI;h1=Binary, Co=Normal;250;FALSE;0.1;1;2;0.5;0.125;0.5
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;250;FALSE;0.1;1;2;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Normal;250;FALSE;0.1;2;2;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;250;FALSE;0.1;2;2;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Binary;250;FALSE;0.1;1;2;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;250;FALSE;0.1;1;2;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Binary;250;FALSE;0.1;2;2;0.5;0.316964285714286;0.5
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;250;FALSE;0.1;2;2;0.25;0.0248015873015873;0.25
Main = FALSE;CCI;h1=Binary, Co=Binary;300;FALSE;0.1;1;2;0.25;0.078125;0.25
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;300;FALSE;0.1;1;2;0.25;0.0625;0.25
Main = FALSE;CCI;h1=Binary, Co=Binary;300;FALSE;0.1;2;2;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;300;FALSE;0.1;2;2;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Normal;300;FALSE;0.1;1;2;0.25;0.0625;0.25
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;300;FALSE;0.1;1;2;0.25;0.125;0.25
Main = FALSE;CCI;h1=Normal, Co=Normal;300;FALSE;0.1;2;2;0;0;0
